gene_id	length	gef_25_S15_NumReads	gef_25_S16_NumReads	gef_25_S27_NumReads	gef_25_S28_NumReads	gef_5_S29_NumReads	gef_5_S30_NumReads	gef_5_S31_NumReads	gef_5_S32_NumReads	lap_25_S1_NumReads	lap_25_S17_NumReads	lap_25_S18_NumReads	lap_25_S2_NumReads	lap_5_S19_NumReads	lap_5_S3_NumReads	lap_5_S4_NumReads	lap_5_S5_NumReads	pel_25_S11_NumReads	pel_25_S12_NumReads	pel_25_S23_NumReads	pel_25_S24_NumReads	pel_5_S13_NumReads	pel_5_S14_NumReads	pel_5_S25_NumReads	pel_5_S26_NumReads	var_25_S20_NumReads	var_25_S6_NumReads	var_25_S7_NumReads	var_25_S8_NumReads	var_5_S10_NumReads	var_5_S21_NumReads	var_5_S22_NumReads	var_5_S9_NumReads	gef_25_S15_TPM	gef_25_S16_TPM	gef_25_S27_TPM	gef_25_S28_TPM	gef_5_S29_TPM	gef_5_S30_TPM	gef_5_S31_TPM	gef_5_S32_TPM	lap_25_S1_TPM	lap_25_S17_TPM	lap_25_S18_TPM	lap_25_S2_TPM	lap_5_S19_TPM	lap_5_S3_TPM	lap_5_S4_TPM	lap_5_S5_TPM	pel_25_S11_TPM	pel_25_S12_TPM	pel_25_S23_TPM	pel_25_S24_TPM	pel_5_S13_TPM	pel_5_S14_TPM	pel_5_S25_TPM	pel_5_S26_TPM	var_25_S20_TPM	var_25_S6_TPM	var_25_S7_TPM	var_25_S8_TPM	var_5_S10_TPM	var_5_S21_TPM	var_5_S22_TPM	var_5_S9_TPM
MTB000036	73	100	58	221	217	324	42	42	66	23	2	8	8	32	71	100	27	226	293	20	32	316	112	177	39	89	65	155	46	194	46	11	80	117.767703211348	77.1007707378385	277.3362985786	256.785191570277	254.143342054064	84.1157996650828	94.0044294274678	171.415941616274	21.1083906552669	4.39193011478076	23.5039564258046	15.5888210428051	62.49109550034	82.1354869822056	116.503650819743	48.1246946078306	276.549056705039	330.954625601953	60.980047606956	67.0406025263401	287.807667194066	226.547011489436	173.658855091991	134.993480699443	286.708817968312	68.3383100180281	130.263840934698	81.9719689956711	289.292406028365	174.771306859461	65.2145803201592	139.425777603943
MTB000037	71	13	3	18	8	24	9	8	11	9	2	2	3	10	8	18	7	21	14	9	1	12	14	21	8	6	5	19	11	16	7	3	4	15.741063429235	4.10030810869029	23.2247719286394	9.73340376952307	19.3557266248791	18.5325554594096	18.4099888617174	29.3740932816619	8.49247560349686	4.51564645604219	6.04150992635119	6.01047853587026	20.0785650155142	9.51539861091213	21.5613798841045	12.8282310613466	26.4208964183488	16.2589831930585	28.2140079420916	2.15403344384808	11.2372756490463	29.1160771808606	21.1839758777769	28.4709977350937	19.8731543393133	5.40487175657211	16.417623568962	20.1541613911586	24.5312567330573	27.344806431471	18.2868029322854	7.1676632148506
MTB000038	72	0	4	3	3	8	1	1	2	3	0	1	2	3	5	2	2	1	1	0	0	2	0	2	1	0	2	2	0	1	0	1	3	0	5.39114584661131	3.81703427530878	3.59933160227155	6.36229902947416	2.03057320620074	2.26928682149641	5.26656722979292	2.79150818448276	0	2.97880003313149	3.95133311154434	5.93990881708961	5.86452518554481	2.36243514162256	3.61430319585559	1.24066378684045	1.14522599871742	0	0	1.84686706269047	0	1.98950038005577	3.5094459013744	0	2.13192163731455	1.70416852835716	0	1.51190905212419	0	6.01093985274195	5.30108425264992
MTB000039	73	4	0	3	3	5	3	2	1	2	0	1	0	2	7	4	2	10	3	0	1	8	4	1	0	1	0	5	2	9	1	2	3	4.7107081284539	0	3.76474613455113	3.55002568991167	3.9219651551553	6.00827140464877	4.47640140130799	2.59721123661021	1.83551223089278	0	2.93799455322558	0	3.90569346877125	8.09786491373858	4.6601460327897	3.56479219317263	12.2366839250017	3.38861391401318	0	2.09501882894813	7.28627005554598	8.09096469605129	0.981123475095994	0	3.22144739290239	0	4.20205938499026	3.5639986519857	13.4207817229654	3.79937623607523	11.8571964218471	5.22846666014787
MTB000040	72	3	4	15	7	15	4	4	4	2	1	1	0	3	7	3	2	7	5	0	2	4	5	9	3	1	5	15	3	8	2	0	5	3.58210097267849	5.39114584661131	19.0851713765439	8.39844040530029	11.929310680264	8.12229282480297	9.07714728598565	10.5331344595858	1.86100545632184	2.22646457207636	2.97880003313149	0	5.93990881708961	8.21033525976273	3.54365271243384	3.61430319585559	8.68464650788317	5.72612999358708	0	4.24823262536704	3.69373412538095	10.2541740071483	8.95275171025095	10.5283377041232	3.26618971780381	5.32980409328638	12.7812639626787	5.42024794989492	12.0952724169935	7.70429070093033	0	8.83514042108321
MTB000041	73	40	32	54	51	83	17	21	22	21	3	2	8	20	30	36	20	34	45	6	20	51	29	55	15	17	34	45	25	32	7	10	21	47.107081284539	42.5383562691523	67.7654304219203	60.3504367284984	65.104621575578	34.0468712930097	47.0022147137339	57.1386472054245	19.2728784243742	6.58789517217115	5.87598910645116	15.5888210428051	39.0569346877125	34.7051353445939	41.9413142951073	35.6479219317263	41.6047253450059	50.8292087101976	18.2940142820868	41.9003765789626	46.4499716041056	58.6594940463719	53.9617911302797	51.9205694997856	54.7646056793406	35.746192932507	37.8185344649124	44.5499831498212	47.7183350149881	26.5956336525266	59.2859821092357	36.5992666210351
MTB000043	74	7	7	4	4	3	2	4	1	7	0	0	2	1	2	5	4	7	13	2	3	4	1	5	1	1	5	2	1	1	0	0	4	8.13233734337819	9.17951860368953	4.95182824904923	4.66940315970364	2.32137937561895	3.9513856985528	8.83181898095901	2.56211378746683	6.33747804044736	0	0	3.84454032474585	1.92645691365069	2.28240980194176	5.74646385800082	7.03323865139466	8.44992633199444	14.4855612810743	6.01559929095647	6.20012329107622	3.59390347334363	1.99540683382346	4.8393252487843	3.41459601214807	3.17791432002533	5.18575533400837	1.65810991948264	1.75791825401997	1.47104664531002	0	0	6.87708227370801
MTB000044	73	22	11	9	13	35	15	8	9	1	1	0	0	6	3	3	8	15	15	3	6	19	17	34	7	2	8	17	8	16	6	0	16	25.9088947064965	14.6225599675211	11.2942384036534	15.3834446562839	27.4537560860871	30.0413570232439	17.905605605232	23.3749011294919	0.917756115446388	2.19596505739038	0	0	11.7170804063138	3.47051353445939	3.49510952459228	14.2591687726905	18.3550258875026	16.9430695700659	9.1470071410434	12.5701129736888	17.3048913819217	34.386599958218	33.3581981532638	24.2295990999	6.44289478580477	8.41086892529577	14.2870019089669	14.2559946079428	23.8591675074941	22.7962574164514	0	27.8851555207886
MTB000045	74	437	285	257	209	553	233	199	245	93	27	27	31	54	146	123	104	276	257	141	235	368	186	479	135	70	236	348	175	288	97	77	289	507.690202722324	373.737543150216	318.154965001413	243.976315094515	427.907598239093	460.336433881401	439.382994302711	627.717877929372	84.197922537372	58.4898260556276	78.2538819514543	59.5903750335606	104.028673337137	166.615915541749	141.36301090682	182.864204936261	333.168523947209	286.368403787393	424.099750012431	485.676324467637	330.639119547614	371.145671091164	463.607358833535	460.970461639989	222.454002401773	244.767651765195	288.51112598998	307.635694453495	423.661433849286	363.559231454712	450.333115454073	496.869194275404
MTB000046	86	161	159	160	100	250	123	119	113	77	15	11	23	45	150	147	76	98	104	40	56	140	155	135	47	43	325	489	207	132	27	32	52	160.944629749182	179.412318755832	170.435018804485	100.446463319206	166.455497864149	209.101817605974	226.084296355596	249.120877799972	59.9849665688854	27.9602527656101	27.4326700725598	38.0430676320781	74.5942037494975	147.295051171823	145.372171737983	114.985273765824	101.792135813328	99.7145613766978	103.524266867623	99.5864764272087	108.234999953023	266.131585859943	112.4299051985	138.092615468034	117.582829840937	290.040501820701	348.839334572087	313.11385831486	167.083530597538	87.0764018756312	161.037272333924	76.9273621779896
MTB000047	87	5	9	4	8	11	6	8	3	1	1	1	3	6	2	10	1	15	7	2	2	11	1	11	3	5	0	5	7	7	3	1	8	4.9408289278324	10.0386853695521	4.2118998899959	7.94335250156481	7.23985751629818	10.0828462652727	15.0242437837004	6.537807595605	0.77007122330559	1.84259136999423	2.46521382052261	4.90510317295159	9.83157321449315	1.94136006142173	9.77559368947265	1.49557373621611	15.401343560778	6.63441268222503	5.11671663828482	3.51577872444169	8.40642938879802	1.69724259428662	9.0556569023228	8.71310706548127	13.5152677978089	0	3.52586592073896	10.4666856963488	8.75864554334013	9.56394707701696	4.97457091261403	11.6989445575722
MTB000048	73	19	15	27	15	48	13	17	14	0	0	0	0	0	11	5	3	20	20	7	4	24	12	24	3	3	19	28	11	19	5	7	14	22.375863610156	19.9398545011651	33.8827152109602	17.7501284495583	37.6508654894909	26.035842753478	38.0494119111179	36.3609573125429	0	0	0	0	0	12.7252162930178	5.82518254098713	5.34718828975895	24.4733678500034	22.5907594267545	21.3430166624346	8.38007531579251	21.8588101666379	24.2728940881539	23.5469634023039	10.3841138999571	9.66434217870716	19.9758136975775	23.5315325559455	19.6019925859213	28.3327614151492	18.9968811803762	41.500187476465	24.3995110806901
MTB000049	89	17	11	38	18	64	10	9	12	9	1	3	4	3	10	16	7	27	29	3	10	26	16	68	15	9	14	16	11	31	5	6	27	16.421316818571	11.9937851418993	39.1138793155237	17.4709129458574	41.1762274267091	16.4271090838712	16.5224478688728	25.5635622839387	6.77489626795817	1.80118482235391	7.22944727142024	6.39316818047624	4.80531949247699	9.48866996312867	15.2894678828606	10.2337573635462	27.0994427148072	26.8677739923816	7.5026013628783	17.1838623048554	19.4232311312167	26.5456369803031	54.7224374199608	42.586534533532	23.7807970464817	12.0729045528824	11.0292255318396	16.0780388626096	37.9166404982156	15.5817115299715	29.1766968133092	38.5966583788444
MTB000050	87	14	14	10	11	17	3	10	10	3	1	0	2	2	9	6	1	7	14	2	5	21	12	13	6	4	10	25	10	7	2	3	5	13.8343209979307	15.615732797081	10.5297497249898	10.9221096896516	11.1888707070063	5.04142313263633	18.7803047296255	21.79269198535	2.31021366991677	1.84259136999423	0	3.27006878196773	3.27719107149772	8.73612027639778	5.86535621368359	1.49557373621611	7.18729366169641	13.2688253644501	5.11671663828482	8.78944681110422	16.048637924069	20.3669111314395	10.7021399754724	17.4262141309625	10.8122142382471	8.82174470612918	17.6293296036948	14.9524081376411	8.75864554334013	6.37596471801131	14.9237127378421	7.31184034848265
MTB000051	102	152	85	138	127	237	76	77	83	30	10	6	7	20	40	54	27	87	135	18	19	118	76	156	42	43	77	159	58	83	20	13	64	128.112787728737	80.8671876991696	123.941348233556	107.556497291409	133.046900292827	108.934280238534	123.342413121334	154.279440025698	19.7047636551725	15.7162205087743	12.6160942579687	9.76211709910955	27.9525120804217	33.1173186948413	45.0252344638652	34.4421833958003	76.1913525565548	109.133301054248	39.2783247821276	28.4881481936378	76.9165811991092	110.021255229639	109.539550337188	104.044749076041	99.1384643756921	57.9381056729014	95.633928003102	73.9704426103306	88.5800832891584	54.3832284771553	55.1592127663379	79.8280922751989
MTB000052	61	59	37	52	47	76	31	27	42	91	20	13	29	26	60	46	33	36	35	15	24	57	39	68	17	15	54	104	38	37	8	13	42	83.1517209395531	58.8607071121825	78.0927668128748	66.5581319239723	71.3411891173823	74.2990064957387	72.3195669014594	130.541797564703	99.9451454903337	52.5591636686878	45.7074890329684	67.6260945647917	60.7623459321954	83.0647501690281	64.1343048283107	70.3900360110891	52.7180415654173	47.3109756847195	54.732091909522	60.1716883330676	62.1273969285386	94.4056413510575	79.8409332848609	70.4190456275781	57.8276212332478	67.9418961137621	104.596835576545	81.0371496771175	66.028290407522	36.3743560961957	92.2334377404339	87.5982446995266
MTB000053	195	291	154	226	394	709	121	133	120	1056	276	164	277	254	495	676	349	272	448	69	116	478	168	515	76	99	203	315	102	178	177	52	281	128.294324067623	76.6372117272131	106.17227645782	174.539895543999	208.1940005491	90.7197629354916	111.439438987947	116.67472016772	362.810171423237	226.893866545135	180.377798929316	202.06509635036	185.690687943478	214.370951397761	294.831905674495	232.872335142203	124.600818469146	189.437999049379	78.7580768708301	90.9775356078603	162.978914947578	127.214860297914	189.155574596071	98.4804511401062	119.391796453875	79.8978632076654	99.1039544183089	68.0449588786808	99.3673149334544	251.752514596554	115.410045172645	183.335959999339
MTB000054	229	31	21	22	25	51	9	8	10	11	3	3	1	15	18	16	13	28	35	8	12	48	28	38	9	9	27	24	14	29	15	9	19	11.6379175706236	8.8989219651488	8.80084758673816	9.43056315005647	12.7523810241425	5.74590147431477	5.707900476777	8.27931966255655	3.21815790700196	2.10007138676198	2.80969784784455	0.621170270810464	9.33784792206227	6.63792545018871	5.94219494137377	7.38643622559133	10.9221755208312	12.6024869727855	7.77562179093064	8.01413316226446	13.9361846477255	18.0545107409703	11.8848756328222	9.93065914450049	9.24231850278109	9.04902983174561	6.42970134716414	7.95285288718206	13.7854414883638	18.1673230502287	17.0091223780646	10.5558708262374
MTB000055	213	6	9	16	15	19	11	7	2	6	7	5	6	8	8	7	13	10	11	7	9	12	5	13	6	2	12	10	10	8	5	0	7	2.42170206603616	4.10030810869029	6.88141390478203	6.08337735595192	5.10776119267643	7.55030037235206	5.36958008466757	1.78024807767648	1.88721680077708	5.26825419871589	5.03459160529266	4.00698569058018	5.35428400413711	3.17179953697071	2.79499368868021	7.94128589511932	4.19379308227759	4.25830512199152	7.31474279980153	6.46210033154423	3.74575854968209	3.46619966438817	4.37129660969999	7.11774943377343	2.2081282599237	4.32389740525768	2.88028483665999	6.10732163368441	4.08854278884288	6.51066819796929	0	4.18113687532952
MTB000056	238	64	43	58	43	62	36	35	23	17	8	8	7	20	42	36	32	59	55	25	37	63	29	83	16	24	36	80	40	53	24	6	49	23.118097033757	17.5325499381393	22.3248391228144	15.6071857711943	14.9166506657419	22.114477943161	24.0277428158444	18.3223431355821	4.78544260197045	5.38841846015119	7.20919671883924	4.18376447104695	11.9796480344664	14.9027934126786	12.8643527039615	17.4944423597716	22.1442847331859	19.0550208189957	23.3799552274569	23.7758229285248	17.5995567150504	17.9921977537191	24.9774249395236	16.9868978083332	23.7141841696008	11.6091195040322	20.6218712675152	21.8631850079795	24.2413653063273	27.968517502537	10.9106135142207	26.1935927777996
MTB000057	142	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02958641441164	0	0	0	1.12891161401055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTB000058	93	453	250	397	391	652	191	149	209	91	20	20	34	103	163	156	85	369	347	90	105	430	165	453	101	108	117	296	76	261	80	41	196	418.759158870543	260.861895803773	391.061318012281	363.184169416304	401.440545214563	300.262825071749	261.773215279715	426.082277816795	65.5554180097888	34.4742901482791	46.1233553517134	52.004642242261	157.886608557479	148.013048553879	142.660599519917	118.922234186216	354.429628911582	307.659423139311	215.397264934248	172.670100256854	307.414001402673	261.977606892306	348.868518257521	274.416027901018	273.095604791854	96.5554186706333	195.26472944273	106.306798501165	305.503171048578	238.584486222359	190.798865003164	268.13226155339
MTB000059	128	112	90	318	284	280	93	84	69	126	27	34	46	111	320	296	98	171	198	22	22	129	114	122	17	61	126	254	72	133	37	15	61	75.2241204262483	68.2316896211744	227.590668665286	191.66440782096	125.257762142772	106.224360849376	107.223802315705	102.204320303169	65.9493808584053	33.8144306884097	56.9695506336397	51.1203721306049	123.624352255678	211.122906679613	196.672725540078	99.6192318357696	119.336347996716	127.549545607152	38.2554517409263	26.2859393694585	67.0066456182388	131.509781641677	68.2647317906635	33.5590764318927	112.071134692143	75.5499730223345	121.741539244515	73.1733473235814	113.109695962041	80.1727751065563	50.7173050075102	60.6311511396835
MTB000060	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTB000061	91	101	89	97	64	141	61	58	49	26	3	1	10	24	70	75	40	49	52	18	38	79	50	68	26	24	158	248	92	31	17	7	15	95.4177226128863	94.9078642447398	97.64896475735	60.7535531987814	88.7226095428868	98.003049688282	104.137821610649	102.090380146755	19.1417704078818	5.28479502822521	2.35685277346667	15.6316474742413	37.5976646004793	64.9608943629579	70.0942294767133	57.1933692530994	48.0995806590452	47.1178696615165	44.0262541513957	63.8635410055177	57.7196695196891	81.1319262104044	53.519746487654	72.1943156854162	62.0217124435712	133.25681618731	167.195787045854	131.515466740307	37.0833077400131	51.8134715271359	33.291359184417	20.9713223181755
MTB000062	92	14	15	18	8	18	8	4	9	85	7	11	24	23	85	79	31	39	14	8	18	37	6	14	3	4	32	35	24	5	0	3	14	13.082455726304	15.8218410715767	17.9234652927543	7.51164856126237	11.2031787258132	12.7131539866481	7.1038543977279	18.5474758962272	61.8986597428787	12.1971537426792	25.6435828939146	37.1081718301555	35.6394529025377	78.0236829033352	73.0300602475495	43.8430692019004	37.8672164505216	12.5476935511647	19.3545368491643	29.9223341438896	26.7394231250404	9.63000689366974	10.8990020820446	8.23956863800946	10.2245938992119	26.6953665889822	23.339699410109	33.935465425429	5.91616585613813	0	14.1126413933941	19.3604816183736
MTB000063	131	1500	1532	4141	2442	2703	834	1110	1114	1980	447	536	814	1589	6401	4915	1834	1872	2718	354	485	1496	1204	1900	435	1002	3315	5088	1380	2785	335	302	914	984.39416043073	1134.85677760423	2895.8178199793	1610.30249271703	1181.4934999238	930.777556381238	1384.43818911445	1612.29322277569	1012.61426661543	546.996456394699	877.540846401607	883.892103058743	1729.19360800404	4126.40526917925	3190.91048823432	1821.60881071122	1276.50097591987	1710.81028278629	601.468087885098	566.214821671057	759.273836093574	1357.12036081172	1038.79256485354	839.052256725543	1798.74802291021	1942.16433738259	2382.81787024523	1370.37108473679	2314.25956589269	709.265235520762	997.724245481076	887.66858142083
MTB000064	124	18212	13246	20004	18283	26956	13407	12479	10893	9678	1630	2359	4552	4758	10711	10055	4966	20398	16101	4939	6996	21663	19964	17027	6772	4218	16790	18757	8050	18015	4338	3382	12265	12626.5592737588	10366.1300154503	14778.5716728923	12736.7573582576	12447.7354334399	15807.4228890194	16442.9594973602	16655.4339195874	5228.94507279178	2107.24098531356	4080.18732280095	5221.8779004435	5470.08119065401	7294.63694659785	6896.40542390753	5210.89248501837	14694.4218913383	10706.680919235	8865.39242925209	8628.57158140678	11615.4235681153	23773.2770181727	9834.7421529318	13799.5941159333	7999.42542369472	10392.0864069226	9280.18715411477	8445.0959993524	15815.0563978165	9702.93282405555	11803.9346605006	12584.0900049196
MTB000065	300	133	82	92	76	124	64	43	45	12	4	1	1	17	32	33	14	70	66	25	46	95	71	86	32	14	96	131	74	65	16	17	34	38.1135543492991	26.5244375653276	28.0933722662727	21.883936141811	23.6677523896439	31.1896044472434	23.419039997843	28.4394630408818	2.67984785710345	2.13740598919331	0.714912007951558	0.474159973385321	8.07827599124187	9.00791068499682	9.35524316082533	6.07202936903739	20.8431516189196	18.1403798196839	18.5480978137825	23.4502440920261	21.0542845146714	34.9462250163615	20.5316439221755	26.9525445225554	10.9743974518208	24.5597372618636	26.7895292657746	32.0878678633779	23.5857812131374	14.7922381457862	24.5246345991872	14.4189491672078
MTB000066	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTB000067	350	10	12	13	17	15	9	6	4	16	4	1	9	6	18	20	5	11	14	6	6	11	17	7	1	3	19	13	8	8	2	1	3	2.45629780983668	3.32710715105155	3.4026134111324	4.19579226779084	2.45402962565432	3.75946125033738	2.80094830538986	2.16681623168623	3.06268326526109	1.8320622764514	0.612781721101335	3.65780550897248	2.44384819903115	4.34309979455204	4.85986657705212	1.85878450072573	2.80744491193611	3.29825087630616	3.81560869312096	2.62176642022652	2.08959816235837	7.17206227699975	1.43244027364015	0.721943156854162	2.01570565441607	4.16638399978044	2.27871677506043	2.97339316108521	2.48817032578152	1.5848826584771	1.23653619827834	1.09050876054513
MTB000068	69	18	6	17	6	12	3	0	1	0	0	0	2	2	4	5	1	13	17	0	4	29	10	23	6	7	8	22	3	11	2	0	5	22.4270669593784	8.43831523817422	22.5702896279128	7.51164856126237	9.95838108961172	6.35657699332406	0	2.74777420684848	0	0	0	4.12313020335062	4.13211048145364	4.89560363315045	6.16287428249363	1.88572340653335	16.8298739780096	20.3153133685524	0	8.86587678337469	27.9439016441863	21.4000153192661	23.8740045606692	21.9721830346919	23.8573857648278	8.89845552966074	19.5608909341866	5.65591090423817	17.3540865113385	8.03925986184035	0	9.2192769611303
MTB000069	92	1	0	0	1	1	0	0	2	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	4	0	1	1	0.934461123307432	0	0	0.938956070157796	0.622398818100733	0	0	4.12166131027272	0	0	0	0	0	0.917925681215709	0	1.41429255490001	0.970954267962093	0	2.41931710614554	0	0	0	0	0	0	0	1.33369710914908	0	4.73293268491051	0	4.70421379779805	1.38289154416955
MTB000070	60	9	3	4	14	10	1	6	4	0	0	0	0	1	3	1	1	10	16	1	3	9	8	5	1	3	6	7	4	5	5	2	6	12.8955635016426	4.85203126195018	6.10725484049405	20.1562569727207	9.54344854421123	2.43668784744089	16.3388651147742	12.639761351503	0	0	0	0	2.37596352683584	4.22245813359226	1.41746108497353	2.16858191751335	14.8879654420854	21.9883391753744	3.70961956275649	7.64681872566067	9.97308213852856	19.6880140937248	5.9685011401673	4.21133508164928	11.7582829840937	7.67491789433239	7.15750781910008	8.67239671983187	9.07145431274514	23.112872102791	14.4262556465807	12.7226022063598
MTB000071	55	8	17	16	19	30	13	10	7	3	3	2	3	3	12	7	5	17	22	9	8	23	5	16	7	5	17	20	15	7	3	3	3	12.5047888500776	29.9943750738738	26.6498393039741	29.8417311024696	31.2331043265095	34.5566640182526	29.7070274814076	24.130453489233	3.65433798695926	8.74393359215443	7.79904008674426	7.75898138266889	7.77588063328095	18.4252718556753	10.8242482852524	11.8286286409819	27.6104086380493	32.9825087630616	36.4217193434274	22.2452908382856	27.8037441437766	13.4236459729942	20.8354948893113	32.159286078049	21.3786963347158	23.7224734915728	22.3091152803119	35.4779865811304	13.8545847685562	15.1284253763723	23.6066001489502	6.93960120346899
MTB000072	123	110	64	82	105	214	72	84	32	62	21	15	22	45	70	70	46	123	92	30	45	109	53	102	26	27	70	82	54	45	30	11	52	76.8841184379773	50.4926830511889	61.0725484049405	73.7424035587343	99.6242921200587	85.5812317149972	111.58249346675	49.3258979570849	33.7704404756939	27.3692230323533	26.1553173640814	25.4427302792123	52.1552969305429	48.0604990815379	48.4011102186085	48.660862539324	89.3277926525126	61.6746098821477	54.287115552534	55.9523321389805	58.9195638536376	63.6258992053302	59.3938650045916	53.4120546940884	51.62173017407	43.6783945205908	40.9000446805719	57.1109052281611	39.8258969827835	67.6474305447541	38.7045883200945	53.7866109537163
MTB000073	103	12	4	6	6	18	4	1	3	41	20	6	14	13	17	47	19	10	9	4	5	20	1	16	2	4	5	4	5	1	2	0	2	10.0159716517612	3.76856797044674	5.33643626839286	5.03207524977771	10.0067227453865	5.67771925617295	1.58629758395866	5.52222583318092	26.6683888692334	31.1272716872811	12.4936079059496	19.3346785263917	17.9927335041938	13.9382113147706	38.8081578604405	24.0017804462643	8.67260122839928	7.20491696280471	8.64377373846173	7.42409585015599	12.9101386906519	1.43359325925181	11.1257496981759	4.90640980386324	9.13264697793687	3.72568829821961	2.38252687459642	6.3148519804601	1.05686846362079	5.38552359676683	0	2.47040819540967
MTB000074	100	46	33	36	25	71	30	21	29	45	7	7	6	21	55	40	24	35	23	16	18	59	30	60	13	7	36	66	40	59	15	11	37	39.5463947383705	32.0234063288712	32.9791761386679	21.5959896136293	40.6550907983398	43.860381253936	34.3116167410258	54.9829618790381	30.1482883924139	11.2213814432649	15.0131521669827	8.53487952093577	29.9371404381316	46.4470394695149	34.0190660393648	31.2275796121923	31.2647274283794	18.9649425387604	35.6123478024623	27.5285474123784	39.2274564115457	44.2980317108808	42.9732082092045	32.8484136368644	16.4615961777312	27.6297044195966	40.4910442337662	52.0343803189912	64.2258965342355	41.6031697850238	47.6066436337162	47.0736281635313
MTB000075	48	718	90	161	117	819	492	305	451	15	0	5	4	0	6	9	8	108	43	27	46	92	786	546	135	11	139	236	85	338	54	69	280	1285.97424919158	181.951172323132	307.271259162357	210.560898732886	977.010544713625	1498.56302617615	1038.19872083461	1781.41636547745	20.9363113836207	0	22.3410002484862	11.853999334633	0	10.5561453339807	15.9464372059523	21.6858191751335	200.987533468153	73.8670769172733	125.199660243032	146.564025575163	127.433827325643	2417.93423088558	814.700405632836	710.662795028316	53.8921303437629	222.252830690042	301.637829519218	230.360537870534	766.537889426964	312.023773387678	622.132274758792	742.151795370989
MTB000076	140	431	351	440	342	581	198	219	241	189	62	50	55	194	293	358	172	263	501	82	134	421	345	487	117	148	329	653	221	271	89	88	264	264.666089009902	243.294710420645	287.913442480434	211.023669938892	237.63186875086	206.770368768556	255.586532866825	326.376694897738	90.4448651772416	70.9924132124919	76.5977151376669	55.8831397204128	197.544396088352	176.740033306076	217.479029323082	159.855467062413	167.808639054363	295.075658755247	130.3666303483	146.381958462647	199.936551443835	363.876689053664	249.142290450983	211.168373379842	248.603697377981	180.360570516811	286.154241175858	205.349965187447	210.716924464623	176.318195755577	272.037963621236	239.911927319928
